1	1	top	yellow	neutral	mixed	y	2	matt	2_matt	2025-10-01_08:58:48	24	109.60326170921326	34.06981897354126	109.61040878295898	110.03516602516174	111.62743997573853	g	0	0.4247572422027588	111.6274926662445	112.67757558822632	1.05
1	1	top	red	neutral	mixed	r	2	matt	2_matt	2025-10-01_08:58:48	25	112.67805409431458	34.06981897354126	112.69402146339417	113.12014961242676	114.71070766448975	y	0	0.4261281490325928	114.71076083183289	116.1108329296112	1.4
1	1	yellow	yellow	congurent	mixed	y	2	matt	2_matt	2025-10-01_08:58:48	26	116.11176919937134	34.06981897354126	116.12704253196716	116.55224275588989	118.14368462562561	r	0	0.4252002239227295	118.14371800422668	119.1687479019165	1.025
1	1	%$!@	red	symbol	mixed	r	2	matt	2_matt	2025-10-01_08:58:48	27	119.16923403739929	34.06981897354126	119.17698097229004	120.20319199562073	121.19350385665894	g	0	1.0262110233306885	121.19352841377258	122.44357752799988	1.25
1	1	green	blue	incongurent	mixed	b	2	matt	2_matt	2025-10-01_08:58:48	28	122.44399237632751	34.06981897354126	122.46034169197083	122.97820734977722	124.47742176055908	y	0	0.5178656578063965	124.47748064994812	125.57749390602112	1.1
1	1	%$!@	green	symbol	mixed	g	2	matt	2_matt	2025-10-01_08:58:48	29	125.57790446281433	34.06981897354126	125.59350657463074	126.13012957572937	127.61051106452942	b	0	0.5366230010986328	127.61053919792175	128.7105791568756	1.1
1	1	red	green	incongurent	mixed	g	2	matt	2_matt	2025-10-01_08:58:48	30	128.71104216575623	34.06981897354126	128.72684359550476	129.08919525146484	130.74377942085266	b	0	0.362351655960083	130.74380373954773	131.94382882118225	1.2
1	1	%$!@	blue	symbol	mixed	b	2	matt	2_matt	2025-10-01_08:58:48	31	131.9442582130432	34.06981897354126	131.9601867198944	132.47220373153687	133.97678303718567	y	0	0.512017011642456	133.97680854797363	135.07682919502258	1.1
1	1	credit	blue	neutral	mixed	b	2	matt	2_matt	2025-10-01_08:58:48	32	135.07730388641357	34.06981897354126	135.09365010261536	135.4597451686859	137.11009073257446	g	0	0.36609506607055664	137.1101152896881	138.2851583957672	1.175
1	1	%$!@	red	symbol	mixed	r	2	matt	2_matt	2025-10-01_08:58:48	33	138.28560328483582	34.06981897354126	138.29352593421936	138.68436694145203	140.31032180786133	y	0	0.390841007232666	140.3103666305542	141.4604103565216	1.15
1	1	blue	yellow	incongurent	mixed	y	2	matt	2_matt	2025-10-01_08:58:48	34	141.46083164215088	34.06981897354126	141.47655391693115	141.9913341999054	143.49364686012268	b	0	0.5147802829742432	143.4936716556549	144.61874341964722	1.125
1	1	red	red	congurent	mixed	r	2	matt	2_matt	2025-10-01_08:58:48	35	144.61916041374207	34.06981897354126	144.6265332698822	145.47435331344604	146.64328408241272	y	0	0.8478200435638428	146.64330959320068	148.06832551956177	1.425
1	1	green	green	congurent	mixed	g	2	matt	2_matt	2025-10-01_08:58:48	36	148.06873512268066	34.06981897354126	148.07648730278015	148.88232517242432	150.09325647354126	g	1	0.805837869644165	150.09328055381775	151.46832418441772	1.375
1	1	blue	green	incongurent	mixed	g	2	matt	2_matt	2025-10-01_08:58:48	37	151.46873879432678	34.06981897354126	151.47665214538574	None	153.49356627464294	None	None	None	153.49361062049866	154.74366736412048	1.25
1	1	yellow	red	incongurent	mixed	r	2	matt	2_matt	2025-10-01_08:58:48	38	154.744149684906	34.06981897354126	154.75976085662842	155.46135926246643	156.77648401260376	r	1	0.7015984058380127	156.77650928497314	158.22655320167542	1.45
1	1	yellow	yellow	congurent	mixed	y	2	matt	2_matt	2025-10-01_08:58:48	39	158.22699403762817	34.06981897354126	158.2435383796692	158.65547847747803	160.2598991394043	g	0	0.4119400978088379	160.25992465019226	161.63499355316162	1.375
1	1	red	yellow	incongurent	mixed	y	2	matt	2_matt	2025-10-01_08:58:48	40	161.63541340827942	34.06981897354126	161.64294743537903	161.94843983650208	163.65992832183838	y	1	0.3054924011230469	163.65996861457825	165.13499569892883	1.475
1	1	green	red	incongurent	mixed	r	2	matt	2_matt	2025-10-01_08:58:48	41	165.13541889190674	34.06981897354126	165.14297366142273	165.7004988193512	167.15950560569763	b	0	0.5575251579284668	167.15952920913696	168.2845938205719	1.125
1	1	%$!@	blue	symbol	mixed	b	2	matt	2_matt	2025-10-01_08:58:48	42	168.28502559661865	34.06981897354126	168.2929801940918	168.6594479084015	170.30977821350098	y	0	0.3664677143096924	170.30980277061462	171.384827375412	1.075
1	1	%$!@	blue	symbol	mixed	b	2	matt	2_matt	2025-10-01_08:58:48	43	171.3852503299713	34.06981897354126	171.39291954040527	171.69954800605774	173.41014981269836	g	0	0.3066284656524658	173.41023516654968	174.81033158302307	1.4
1	1	blue	blue	congurent	mixed	b	2	matt	2_matt	2025-10-01_08:58:48	44	174.810772895813	34.06981897354126	174.82622504234314	175.12142658233643	176.84333872795105	r	0	0.29520153999328613	176.84339928627014	178.31841492652893	1.475
1	1	yellow	yellow	congurent	mixed	y	2	matt	2_matt	2025-10-01_08:58:48	45	178.31885838508606	34.06981897354126	178.32624697685242	178.73154163360596	180.34304642677307	g	0	0.40529465675354004	180.34307098388672	181.71815729141235	1.375
1	1	song	blue	neutral	mixed	b	2	matt	2_matt	2025-10-01_08:58:48	46	181.71858644485474	34.06981897354126	181.72607970237732	182.0465054512024	183.74293446540833	y	0	0.32042574882507324	183.74295735359192	184.9179949760437	1.175
1	1	song	red	neutral	mixed	r	2	matt	2_matt	2025-10-01_08:58:48	47	184.91840839385986	34.06981897354126	184.92603373527527	185.22349762916565	186.94264674186707	b	0	0.29746389389038086	186.94267106056213	188.34276008605957	1.4
1	1	credit	green	neutral	mixed	g	2	matt	2_matt	2025-10-01_08:58:48	48	188.34323287010193	34.06981897354126	188.3601107597351	188.6052052974701	190.37647151947021	y	0	0.24509453773498535	190.37655878067017	191.50157284736633	1.125
